original_url,replication_url,description,result,original_authors,original_title,original_journal,original_volume,original_issue,original_pages,original_year,replication_authors,replication_title,replication_journal,replication_volume,replication_issue,replication_pages,replication_year,original_n,original_es,original_es_type,original_es_95_CI,original_p_value,original_p_value_type,original_p_value_tails,replication_n,replication_es,replication_es_type,replication_es_95_CI,replication_p_value,replication_p_value_type,replication_p_value_tails,discipline,tags,validated,validated_person,openalex_field,openalex_subfield,replication_citation_html,original_citation_html,Unnamed: 0,original_es_r,replication_es_r
http://doi.org/10.1016/j.obhdp.2006.01.005,http://doi.org/10.1525/collabra.90203,,failure,Deborah A. Small; George Loewenstein; Paul Slovic,Sympathy and callousness: The impact of deliberative thought on donations to identifiable and statistical victims,Organizational Behavior and Human Decision Processes,102.0,2,143-153,2007.0,Maximilian Maier; Yik Chun Wong; Gilad Feldman,"Revisiting and Rethinking the Identifiable Victim Effect: Replication and Extension of Small, Loewenstein, and Slovic (2007)",Collabra: Psychology,9.0,1,,2024.0,,,,,,,,,,,,,,,,,yes,FReD_API_team,Neuroscience,Cognitive Neuroscience,"<a href=""https://doi.org/10.1525/collabra.90203"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Maier M. <i>et al.</i> <i>Collabra: Psychology</i> 2024</a>","<a href=""https://doi.org/10.1016/j.obhdp.2006.01.005"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Small D. <i>et al.</i> <i>Organizational Behavior and Human Decision Processes</i> 2007</a>",523.0,,
http://doi.org/10.3758/bf03194043,http://doi.org/10.3758/s13423-024-02602-4,,failure,Joo-Seok Hyun; Steven J. Luck,Visual working memory as the substrate for mental rotation,Psychonomic Bulletin &amp; Review,14.0,1,154-158,2007.0,W. Miro Ebert; Leonardo Jost; Petra Jansen; Biljana Stevanovski; Daniel Voyer,Visual working memory as the substrate for mental rotation: A replication,Psychonomic Bulletin &amp; Review,32.0,3,1204-1216,2025.0,,,,,,,,,,,,,,,,,yes,FReD_API_team,Engineering,Automotive Engineering,"<a href=""https://doi.org/10.3758/s13423-024-02602-4"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Ebert W. <i>et al.</i> <i>Psychonomic Bulletin &amp;amp; Review</i> 2025</a>","<a href=""https://doi.org/10.3758/bf03194043"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Hyun J. <i>et al.</i> <i>Psychonomic Bulletin &amp;amp; Review</i> 2007</a>",524.0,,
http://doi.org/10.1111/j.1467-9280.2008.02227.x,http://doi.org/10.1027/1864-9335/a000186,Physical cleanliness reduces the severity of moral judgments.,failure,Simone Schnall; Jennifer Benton; Sophie Harvey,With a Clean Conscience,Psychological Science,19.0,12,1219-1222,2008.0,David J. Johnson; Felix Cheung; M. Brent Donnellan,Does Cleanliness Influence Moral Judgments?,Social Psychology,45.0,3,209-215,2014.0,,,,,,,,,,,,,,,,,yes,FReD_API_team,Neuroscience,Cognitive Neuroscience,"<a href=""https://doi.org/10.1027/1864-9335/a000186"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Johnson D. <i>et al.</i> <i>Social Psychology</i> 2014</a>","<a href=""https://doi.org/10.1111/j.1467-9280.2008.02227.x"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Schnall S. <i>et al.</i> <i>Psychological Science</i> 2008</a>",525.0,,
http://doi.org/10.1037/0022-3514.94.3.516,http://doi.org/10.1126/science.aac4716,,success,Jessica L. Tracy; Richard W. Robins,The nonverbal expression of pride: Evidence for cross-cultural recognition.,Journal of Personality and Social Psychology,94.0,3,516-530,2008.0,Open Science Collaboration,Estimating the reproducibility of psychological science,Science,349.0,6251,aac4716,2015.0,,,,,,,,,,,,,,,,,yes,FReD_API_team,Psychology,Social Psychology,"<a href=""https://doi.org/10.1126/science.aac4716"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Collaboration O. <i>et al.</i> <i>Science</i> 2015</a>","<a href=""https://doi.org/10.1037/0022-3514.94.3.516"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Tracy J. <i>et al.</i> <i>Journal of Personality and Social Psychology</i> 2008</a>",526.0,,
http://doi.org/10.1037/0022-3514.94.4.647,http://doi.org/10.1126/science.aac4716,,success,Edward P. Lemay; Margaret S. Clark,How the head liberates the heart: Projection of communal responsiveness guides relationship promotion.,Journal of Personality and Social Psychology,94.0,4,647-671,2008.0,Open Science Collaboration,Estimating the reproducibility of psychological science,Science,349.0,6251,aac4716,2015.0,,,,,,,,,,,,,,,,,yes,FReD_API_team,Psychology,Social Psychology,"<a href=""https://doi.org/10.1126/science.aac4716"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Collaboration O. <i>et al.</i> <i>Science</i> 2015</a>","<a href=""https://doi.org/10.1037/0022-3514.94.4.647"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Lemay E. <i>et al.</i> <i>Journal of Personality and Social Psychology</i> 2008</a>",527.0,,
http://doi.org/10.1111/j.1467-9280.2008.02060.x,http://doi.org/10.1126/science.aac4716,,failure,Paola Bressan; Debora Stranieri,The Best Men Are (Not Always) Already Taken,Psychological Science,19.0,2,145-151,2008.0,Open Science Collaboration,Estimating the reproducibility of psychological science,Science,349.0,6251,aac4716,2015.0,,,,,,,,,,,,,,,,,yes,FReD_API_team,Psychology,Experimental and Cognitive Psychology,"<a href=""https://doi.org/10.1126/science.aac4716"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Collaboration O. <i>et al.</i> <i>Science</i> 2015</a>","<a href=""https://doi.org/10.1111/j.1467-9280.2008.02060.x"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Bressan P. <i>et al.</i> <i>Psychological Science</i> 2008</a>",528.0,,
http://doi.org/10.1037/0022-3514.94.2.183,http://doi.org/10.1126/science.aac4716,,failure,Minjung Koo; Ayelet Fishbach,Dynamics of self-regulation: How (un)accomplished goal actions affect motivation.,Journal of Personality and Social Psychology,94.0,2,183-195,2008.0,Open Science Collaboration,Estimating the reproducibility of psychological science,Science,349.0,6251,aac4716,2015.0,,,,,,,,,,,,,,,,,yes,FReD_API_team,Psychology,Applied Psychology,"<a href=""https://doi.org/10.1126/science.aac4716"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Collaboration O. <i>et al.</i> <i>Science</i> 2015</a>","<a href=""https://doi.org/10.1037/0022-3514.94.2.183"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Koo M. <i>et al.</i> <i>Journal of Personality and Social Psychology</i> 2008</a>",529.0,,
http://doi.org/10.1111/j.1467-9280.2008.02061.x,http://doi.org/10.1177/0956797617719730,,success,William A. Cunningham; Jay J. van Bavel; Ingrid R. Johnsen,Affective Flexibility,Psychological Science,19.0,2,152-160,2008.0,Daniel S. Lumian; Kateri Mcrae,Preregistered Replication of “Affective Flexibility: Evaluative Processing Goals Shape Amygdala Activity”,Psychological Science,28.0,9,1193-1200,2017.0,,,,,,,,,,,,,,,,,yes,FReD_API_team,Neuroscience,Cognitive Neuroscience,"<a href=""https://doi.org/10.1177/0956797617719730"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Lumian D. <i>et al.</i> <i>Psychological Science</i> 2017</a>","<a href=""https://doi.org/10.1111/j.1467-9280.2008.02061.x"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Cunningham W. <i>et al.</i> <i>Psychological Science</i> 2008</a>",530.0,,
http://doi.org/10.1002/bdm.586,http://doi.org/10.1177/2515245918810225,,failure,Clayton R. Critcher; Thomas Gilovich,Incidental environmental anchors,Journal of Behavioral Decision Making,21.0,3,241-251,2008.0,Richard A. Klein; Michelangelo Vianello; Fred Hasselman; Byron G. Adams; Reginald B. Adams; Sinan Alper; Mark Aveyard; Jordan R. Axt; Mayowa T. Babalola; Štěpán Bahník; Rishtee Batra; Mihály Berkics; Michael J. Bernstein; Daniel R. Berry; Olga Bialobrzeska; Evans Dami Binan; Konrad Bocian; Mark J. Brandt; Robert Busching; Anna Cabak Rédei; Huajian Cai; Fanny Cambier; Katarzyna Cantarero; Cheryl L. Carmichael; Francisco Ceric; Jesse Chandler; Jen-Ho Chang; Armand Chatard; Eva E. Chen; Winnee Cheong; David C. Cicero; Sharon Coen; Jennifer A. Coleman; Brian Collisson; Morgan A. Conway; Katherine S. Corker; Paul G. Curran; Fiery Cushman; Zubairu K. Dagona; Ilker Dalgar; Anna Dalla Rosa; William E. Davis; Maaike de Bruijn; Leander de Schutter; Thierry Devos; Marieke de Vries; Canay Doğulu; Nerisa Dozo; Kristin Nicole Dukes; Yarrow Dunham; Kevin Durrheim; Charles R. Ebersole; John E. Edlund; Anja Eller; Alexander Scott English; Carolyn Finck; Natalia Frankowska; Miguel-Ángel Freyre; Mike Friedman; Elisa Maria Galliani; Joshua C. Gandi; Tanuka Ghoshal; Steffen R. Giessner; Tripat Gill; Timo Gnambs; Ángel Gómez; Roberto González; Jesse Graham; Jon E. Grahe; Ivan Grahek; Eva G. T. Green; Kakul Hai; Matthew Haigh; Elizabeth L. Haines; Michael P. Hall; Marie E. Heffernan; Joshua A. Hicks; Petr Houdek; Jeffrey R. Huntsinger; Ho Phi Huynh; Hans Ijzerman; Yoel Inbar; Åse H. Innes-Ker; William Jiménez-Leal; Melissa-Sue John; Jennifer A. Joy-Gaba; Roza G. Kamiloğlu; Heather Barry Kappes; Serdar Karabati; Haruna Karick; Victor N. Keller; Anna Kende; Nicolas Kervyn; Goran Knežević; Carrie Kovacs; Lacy E. Krueger; German Kurapov; Jamie Kurtz; Daniël Lakens; Ljiljana B. Lazarević; Carmel A. Levitan; Neil A. Lewis; Samuel Lins; Nikolette P. Lipsey; Joy E. Losee; Esther Maassen; Angela T. Maitner; Winfrida Malingumu; Robyn K. Mallett; Satia A. Marotta; Janko Međedović; Fernando Mena-Pacheco; Taciano L. Milfont; Wendy L. Morris; Sean C. Murphy; Andriy Myachykov; Nick Neave; Koen Neijenhuijs; Anthony J. Nelson; Félix Neto; Austin Lee Nichols; Aaron Ocampo; Susan L. O’Donnell; Haruka Oikawa; Masanori Oikawa; Elsie Ong; Gábor Orosz; Malgorzata Osowiecka; Grant Packard; Rolando Pérez-Sánchez; Boban Petrović; Ronaldo Pilati; Brad Pinter; Lysandra Podesta; Gabrielle Pogge; Monique M. H. Pollmann; Abraham M. Rutchick; Patricio Saavedra; Alexander K. Saeri; Erika Salomon; Kathleen Schmidt; Felix D. Schönbrodt; Maciej B. Sekerdej; David Sirlopú; Jeanine L. M. Skorinko; Michael A. Smith; Vanessa Smith-Castro; Karin C. H. J. Smolders; Agata Sobkow; Walter Sowden; Philipp Spachtholz; Manini Srivastava; Troy G. Steiner; Jeroen Stouten; Chris N. H. Street; Oskar K. Sundfelt; Stephanie Szeto; Ewa Szumowska; Andrew C. W. Tang; Norbert Tanzer; Morgan J. Tear; Jordan Theriault; Manuela Thomae; David Torres; Jakub Traczyk; Joshua M. Tybur; Adrienn Ujhelyi; Robbie C. M. van Aert; Marcel A. L. M. van Assen; Marije van der Hulst; Paul A. M. van Lange; Anna Elisabeth van ’T Veer; Alejandro Vásquez- Echeverría; Leigh Ann Vaughn; Alexandra Vázquez; Luis Diego Vega; Catherine Verniers; Mark Verschoor; Ingrid P. J. Voermans; Marek A. Vranka; Cheryl Welch; Aaron L. Wichman; Lisa A. Williams; Michael Wood; Julie A. Woodzicka; Marta K. Wronska; Liane Young; John M. Zelenski; Zeng Zhijia; Brian A. Nosek,Many Labs 2: Investigating Variation in Replicability Across Samples and Settings,Advances in Methods and Practices in Psychological Science,1.0,4,443-490,2018.0,,,,,,,,,,,,,,,,,yes,FReD_API_team,Decision Sciences,General Decision Sciences,"<a href=""https://doi.org/10.1177/2515245918810225"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Klein R. <i>et al.</i> <i>Advances in Methods and Practices in Psychological Science</i> 2018</a>","<a href=""https://doi.org/10.1002/bdm.586"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Critcher C. <i>et al.</i> <i>Journal of Behavioral Decision Making</i> 2008</a>",531.0,,
http://doi.org/10.1037/0022-3514.95.2.293,http://doi.org/10.1177/2515245918810225,,inconclusive,Jane L. Risen; Thomas Gilovich,Why people are reluctant to tempt fate.,Journal of Personality and Social Psychology,95.0,2,293-307,2008.0,Richard A. Klein; Michelangelo Vianello; Fred Hasselman; Byron G. Adams; Reginald B. Adams; Sinan Alper; Mark Aveyard; Jordan R. Axt; Mayowa T. Babalola; Štěpán Bahník; Rishtee Batra; Mihály Berkics; Michael J. Bernstein; Daniel R. Berry; Olga Bialobrzeska; Evans Dami Binan; Konrad Bocian; Mark J. Brandt; Robert Busching; Anna Cabak Rédei; Huajian Cai; Fanny Cambier; Katarzyna Cantarero; Cheryl L. Carmichael; Francisco Ceric; Jesse Chandler; Jen-Ho Chang; Armand Chatard; Eva E. Chen; Winnee Cheong; David C. Cicero; Sharon Coen; Jennifer A. Coleman; Brian Collisson; Morgan A. Conway; Katherine S. Corker; Paul G. Curran; Fiery Cushman; Zubairu K. Dagona; Ilker Dalgar; Anna Dalla Rosa; William E. Davis; Maaike de Bruijn; Leander de Schutter; Thierry Devos; Marieke de Vries; Canay Doğulu; Nerisa Dozo; Kristin Nicole Dukes; Yarrow Dunham; Kevin Durrheim; Charles R. Ebersole; John E. Edlund; Anja Eller; Alexander Scott English; Carolyn Finck; Natalia Frankowska; Miguel-Ángel Freyre; Mike Friedman; Elisa Maria Galliani; Joshua C. Gandi; Tanuka Ghoshal; Steffen R. Giessner; Tripat Gill; Timo Gnambs; Ángel Gómez; Roberto González; Jesse Graham; Jon E. Grahe; Ivan Grahek; Eva G. T. Green; Kakul Hai; Matthew Haigh; Elizabeth L. Haines; Michael P. Hall; Marie E. Heffernan; Joshua A. Hicks; Petr Houdek; Jeffrey R. Huntsinger; Ho Phi Huynh; Hans Ijzerman; Yoel Inbar; Åse H. Innes-Ker; William Jiménez-Leal; Melissa-Sue John; Jennifer A. Joy-Gaba; Roza G. Kamiloğlu; Heather Barry Kappes; Serdar Karabati; Haruna Karick; Victor N. Keller; Anna Kende; Nicolas Kervyn; Goran Knežević; Carrie Kovacs; Lacy E. Krueger; German Kurapov; Jamie Kurtz; Daniël Lakens; Ljiljana B. Lazarević; Carmel A. Levitan; Neil A. Lewis; Samuel Lins; Nikolette P. Lipsey; Joy E. Losee; Esther Maassen; Angela T. Maitner; Winfrida Malingumu; Robyn K. Mallett; Satia A. Marotta; Janko Međedović; Fernando Mena-Pacheco; Taciano L. Milfont; Wendy L. Morris; Sean C. Murphy; Andriy Myachykov; Nick Neave; Koen Neijenhuijs; Anthony J. Nelson; Félix Neto; Austin Lee Nichols; Aaron Ocampo; Susan L. O’Donnell; Haruka Oikawa; Masanori Oikawa; Elsie Ong; Gábor Orosz; Malgorzata Osowiecka; Grant Packard; Rolando Pérez-Sánchez; Boban Petrović; Ronaldo Pilati; Brad Pinter; Lysandra Podesta; Gabrielle Pogge; Monique M. H. Pollmann; Abraham M. Rutchick; Patricio Saavedra; Alexander K. Saeri; Erika Salomon; Kathleen Schmidt; Felix D. Schönbrodt; Maciej B. Sekerdej; David Sirlopú; Jeanine L. M. Skorinko; Michael A. Smith; Vanessa Smith-Castro; Karin C. H. J. Smolders; Agata Sobkow; Walter Sowden; Philipp Spachtholz; Manini Srivastava; Troy G. Steiner; Jeroen Stouten; Chris N. H. Street; Oskar K. Sundfelt; Stephanie Szeto; Ewa Szumowska; Andrew C. W. Tang; Norbert Tanzer; Morgan J. Tear; Jordan Theriault; Manuela Thomae; David Torres; Jakub Traczyk; Joshua M. Tybur; Adrienn Ujhelyi; Robbie C. M. van Aert; Marcel A. L. M. van Assen; Marije van der Hulst; Paul A. M. van Lange; Anna Elisabeth van ’T Veer; Alejandro Vásquez- Echeverría; Leigh Ann Vaughn; Alexandra Vázquez; Luis Diego Vega; Catherine Verniers; Mark Verschoor; Ingrid P. J. Voermans; Marek A. Vranka; Cheryl Welch; Aaron L. Wichman; Lisa A. Williams; Michael Wood; Julie A. Woodzicka; Marta K. Wronska; Liane Young; John M. Zelenski; Zeng Zhijia; Brian A. Nosek,Many Labs 2: Investigating Variation in Replicability Across Samples and Settings,Advances in Methods and Practices in Psychological Science,1.0,4,443-490,2018.0,,,,,,,,,,,,,,,,,yes,FReD_API_team,Decision Sciences,General Decision Sciences,"<a href=""https://doi.org/10.1177/2515245918810225"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Klein R. <i>et al.</i> <i>Advances in Methods and Practices in Psychological Science</i> 2018</a>","<a href=""https://doi.org/10.1037/0022-3514.95.2.293"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Risen J. <i>et al.</i> <i>Journal of Personality and Social Psychology</i> 2008</a>",532.0,,
http://doi.org/10.1002/acp.1376,http://doi.org/10.1037/h0101833,,success,Maryanne Garry; Lauren French; Toni Kinzett; Kazuo Mori,Eyewitness memory following discussion: using the MORI technique with a Western sample,Applied Cognitive Psychology,22.0,4,431-439,2008.0,Hiroshi Ito; Krystian Barzykowski; Magdalena Grzesik; Sami Gülgöz; Ceren Gürdere; Steve M. J. Janssen; Jessie Khor; Harriet Rowthorn; Kimberley A. Wade; Karlos Luna; Pedro B. Albuquerque; Devvarta Kumar; Arman Deep Singh; William Weber Cecconello; Sara Cadavid; Nicole C. Laird; Mario J. Baldassari; D. Stephen Lindsay; Kazuo Mori,"Eyewitness memory distortion following co-witness discussion: A replication of Garry, French, Kinzett, and Mori (2008) in ten countries.",Journal of Applied Research in Memory and Cognition,8.0,1,68-77,2019.0,,,,,,,,,,,,,,,,,yes,FReD_API_team,Neuroscience,Cognitive Neuroscience,"<a href=""https://doi.org/10.1037/h0101833"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Ito H. <i>et al.</i> <i>Journal of Applied Research in Memory and Cognition</i> 2019</a>","<a href=""https://doi.org/10.1002/acp.1376"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Garry M. <i>et al.</i> <i>Applied Cognitive Psychology</i> 2008</a>",533.0,,
http://doi.org/10.1037/0022-3514.94.4.600,http://doi.org/10.1177/2515245920927643,,inconclusive,Eric van Dijk; Gerben A. van Kleef; Wolfgang Steinel; Ilja van Beest,A social functional approach to emotions in bargaining: When communicating anger pays and when it backfires.,Journal of Personality and Social Psychology,94.0,4,600-614,2008.0,Lauren Skorb; Balazs Aczel; Bence E. Bakos; Lily Feinberg; Ewa Hałasa; Mathias Kauff; Marton Kovacs; Karolina Krasuska; Katarzyna Kuchno; Dylan Manfredi; Andres Montealegre; Emilian Pękala; Damian Pieńkosz; Jonathan Ravid; Katrin Rentzsch; Barnabas Szaszi; Stefan Schulz-Hardt; Barbara Sioma; Peter Szecsi; Attila Szuts; Orsolya Szöke; Oliver Christ; Anna Fedor; William Jiménez-Leal; Rafał Muda; Gideon Nave; Janos Salamon; Thomas Schultze; Joshua K. Hartshorne,"Many Labs 5: Replication of van Dijk, van Kleef, Steinel, and van Beest (2008)",Advances in Methods and Practices in Psychological Science,3.0,3,418-428,2020.0,,,,,,,,,,,,,,,,,yes,FReD_API_team,Social Sciences,Safety Research,"<a href=""https://doi.org/10.1177/2515245920927643"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Skorb L. <i>et al.</i> <i>Advances in Methods and Practices in Psychological Science</i> 2020</a>","<a href=""https://doi.org/10.1037/0022-3514.94.4.600"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Dijk E. <i>et al.</i> <i>Journal of Personality and Social Psychology</i> 2008</a>",534.0,,
http://doi.org/10.1037/0022-3514.94.1.116,http://doi.org/10.1177/2515245920958687,,inconclusive,Nurit Shnabel; Arie Nadler,A needs-based model of reconciliation: Satisfying the differential emotional needs of victim and perpetrator as a key to promoting reconciliation.,Journal of Personality and Social Psychology,94.0,1,116-132,2008.0,Charles R. Ebersole; Maya B. Mathur; Erica Baranski; Diane-Jo Bart-Plange; Nicholas R. Buttrick; Christopher R. Chartier; Katherine S. Corker; Martin Corley; Joshua K. Hartshorne; Hans Ijzerman; Ljiljana B. Lazarević; Hugh Rabagliati; Ivan Ropovik; Balazs Aczel; Lena F. Aeschbach; Luca Andrighetto; Jack D. Arnal; Holly Arrow; Peter Babincak; Bence E. Bakos; Gabriel Baník; Ernest Baskin; Radomir Belopavlović; Michael H. Bernstein; Michał Białek; Nicholas G. Bloxsom; Bojana Bodroža; Diane B. V. Bonfiglio; Leanne Boucher; Florian Brühlmann; Claudia C. Brumbaugh; Erica Casini; Yiling Chen; Carlo Chiorri; William J. Chopik; Oliver Christ; Antonia M. Ciunci; Heather M. Claypool; Sean Coary; Marija V. Čolić; W. Matthew Collins; Paul G. Curran; Chris R. Day; Benjamin Dering; Anna Dreber; John E. Edlund; Filipe Falcão; Anna Fedor; Lily Feinberg; Ian R. Ferguson; Máire Ford; Michael C. Frank; Emily Fryberger; Alexander Garinther; Katarzyna Gawryluk; Kayla Ashbaugh; Mauro Giacomantonio; Steffen R. Giessner; Jon E. Grahe; Rosanna E. Guadagno; Ewa Hałasa; Peter J. B. Hancock; Rias A. Hilliard; Joachim Hüffmeier; Sean Hughes; Katarzyna Idzikowska; Michael Inzlicht; Alan Jern; William Jiménez-Leal; Magnus Johannesson; Jennifer A. Joy-Gaba; Mathias Kauff; Danielle J. Kellier; Grecia Kessinger; Mallory C. Kidwell; Amanda M. Kimbrough; Josiah P. J. King; Vanessa S. Kolb; Sabina Kołodziej; Marton Kovacs; Karolina Krasuska; Sue Kraus; Lacy E. Krueger; Katarzyna Kuchno; Caio Ambrosio Lage; Eleanor V. Langford; Carmel A. Levitan; Tiago Jessé Souza de Lima; Hause Lin; Samuel Lins; Jia E. Loy; Dylan Manfredi; Łukasz Markiewicz; Madhavi Menon; Brett Mercier; Mitchell Metzger; Venus Meyet; Ailsa E. Millen; Jeremy K. Miller; Andres Montealegre; Don A. Moore; Rafał Muda; Gideon Nave; Austin Lee Nichols; Sarah A. Novak; Christian Nunnally; Ana Orlić; Anna Palinkas; Angelo Panno; Kimberly P. Parks; Ivana Pedović; Emilian Pękala; Matthew R. Penner; Sebastiaan Pessers; Boban Petrović; Thomas Pfeiffer; Damian Pieńkosz; Emanuele Preti; Danka Purić; Tiago Ramos; Jonathan Ravid; Timothy S. Razza; Katrin Rentzsch; Juliette Richetin; Sean C. Rife; Anna Dalla Rosa; Kaylis Hase Rudy; Janos Salamon; Blair Saunders; Przemysław Sawicki; Kathleen Schmidt; Kurt Schuepfer; Thomas Schultze; Stefan Schulz-Hardt; Astrid Schütz; Ani N. Shabazian; Rachel L. Shubella; Adam Siegel; Rúben Silva; Barbara Sioma; Lauren Skorb; Luana Elayne Cunha de Souza; Sara Steegen; L. A. R. Stein; R. Weylin Sternglanz; Darko Stojilović; Daniel Storage; Gavin Brent Sullivan; Barnabas Szaszi; Peter Szecsi; Orsolya Szöke; Attila Szuts; Manuela Thomae; Natasha D. Tidwell; Carly Tocco; Ann-Kathrin Torka; Francis Tuerlinckx; Wolf Vanpaemel; Leigh Ann Vaughn; Michelangelo Vianello; Domenico Viganola; Maria Vlachou; Ryan J. Walker; Sophia C. Weissgerber; Aaron L. Wichman; Bradford J. Wiggins; Daniel Wolf; Michael J. Wood; David Zealley; Iris Žeželj; Mark Zrubka; Brian A. Nosek,Many Labs 5: Testing Pre-Data-Collection Peer Review as an Intervention to Increase Replicability,Advances in Methods and Practices in Psychological Science,3.0,3,309-331,2020.0,,,,,,,,,,,,,,,,,yes,FReD_API_team,Psychology,Social Psychology,"<a href=""https://doi.org/10.1177/2515245920958687"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Ebersole C. <i>et al.</i> <i>Advances in Methods and Practices in Psychological Science</i> 2020</a>","<a href=""https://doi.org/10.1037/0022-3514.94.1.116"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Shnabel N. <i>et al.</i> <i>Journal of Personality and Social Psychology</i> 2008</a>",535.0,,
